item_id,brand,title,category,color_list,size_list,current_price,original_price,tags,availability_status,product_url,image_url,raw_source
cupshe:d60aff7de8,cupshe,Longline V Neck Bralette & Navy Classic High Waist Bikini Set,,"[""120000200490"", ""120000205613""]",[],,,"[""HOT""]",In Stock,https://www.cupshe.com/products/longline-v-neck-bralette-navy-classic-high-waist-bikini-set,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:3ce1c57feb,cupshe,Mesh Backless One-Piece Swimsuit,,[],[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/mesh-backless-one-piece-swimsuit-CAA12E4E092AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:81058f8e03,cupshe,Black & Eucalyptus Wrapped Bikini Top & High-Waisted Bottoms Set,,"[""DAA12C4E006AR"", ""120000203934"", ""ASF9054BB"", ""DAA12C2M001TT""]",[],,,[],In Stock,https://www.cupshe.com/products/black-eucalyptus-wrapped-bikini-top-high-rise-bottoms-set-DAA12C4E006AR,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:94cb3aa62a,cupshe,Plum Plunging Tummy Control One-Piece,,"[""CAA12E4D133JJ"", ""CAA12E5H004UU""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/plum-plunging-tummy-control-one-piece-CAA12E4D133JJ,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:213bdbe82b,cupshe,x Kelsey Anderson Bon Voyage Underwire Bikini Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/x-kelsey-anderson-bon-voyage-underwire-bikini-set-120000204907,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:d6b4cd069c,cupshe,x JoJo Colorblock Underwire Bikini Top & V-Waist Bottoms Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/x-jojo-colorblock-underwire-bikini-top-v-waist-bottoms-set-120000202211,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:652197e8b1,cupshe,Huntington Beach 2-Piece Swimsuit,,"[""CAA12E5F009JJ"", ""CAA12L5H002JJ"", ""CAA12L5H003RR""]",[],,,[],In Stock,https://www.cupshe.com/products/huntington-beach-2-piece-swimsuit-CAA12E5F009JJ,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:55832c6e7e,cupshe,x JoJo Jagger U-Ring Tie Back Monokini Swimsuit,,[],[],,,[],In Stock,https://www.cupshe.com/products/x-jojo-jagger-u-ring-tie-back-monokini-swimsuit-CAA12E4F008CH,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:9002b28271,cupshe,Sweet Slice Coral Bikini Set,,"[""CAA12C5F140DD"", ""CAA12C5F140HH"", ""CAA12C5F140UU""]",[],,,[],In Stock,https://www.cupshe.com/products/sweet-slice-coral-bikini-set-CAA12C5F140DD,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:036947319e,cupshe,Cocoa Hour Brown Bikini Set,,[],[],,,"[""Seamless""]",In Stock,https://www.cupshe.com/products/cocoa-hour-brown-bikini-set-CAA12C5F121HH,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:e6adcd9beb,cupshe,Electric Spark Black Bikini Set,,"[""CAA12C5E119AS"", ""CAA12C5E119RK""]",[],,,[],In Stock,https://www.cupshe.com/products/electric-spark-black-bikini-set-CAA12C5E119AS,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:af6220c52e,cupshe,Boho Shell Stitch Halter Bikini Top & Cheeky Bottoms Set,,"[""120000204131"", ""120000204732"", ""120000205229""]",[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/boho-shell-stitch-halter-bikini-top-cheeky-bottoms-set-120000204131,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:b242e2e8b7,cupshe,Just a Wink Aqua One-Piece Swimsuit,,[],[],,,[],In Stock,https://www.cupshe.com/products/just-a-wink-aqua-one-piece-swimsuit-CAA12E5G057RR,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:23517e3657,cupshe,Green Square Neck Slim & Sculpt One-Piece,,"[""CAA12E4M025RR"", ""CAA12E5E086AA"", ""CAA12E5H014UU""]",[],,,"[""Slim Sculpt""]",In Stock,https://www.cupshe.com/products/green-square-neck-slim-sculpt-one-piece-CAA12E4M025RR,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:6c8693420c,cupshe,Boho Floral Halter Tummy Control One-Piece Swimsuit,,"[""CAA12E5A056UD"", ""CAA12E4E013AD""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/boho-floral-halter-one-piece-swimsuit-CAA12E5A056UD,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:b33642d1e6,cupshe,Island Escape Floral Bikini Set,,"[""CAA12C5B132SJ"", ""CAA12C5B132SD"", ""CAA12C5B132UG""]",[],,,[],In Stock,https://www.cupshe.com/products/island-escape-floral-bikini-set-CAA12C5B132SJ,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2025_03_11/17_47_060/ddafef99-7578-4e05-9c9b-b74aa0051e66/CAA12C5B132SJ/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:4a6efeea81,cupshe,Catalina Crush Floral One-Piece Swimsuit,,[],[],,,[],In Stock,https://www.cupshe.com/products/catalina-crush-floral-one-piece-swimsuit-CAA12E5A025TT,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/product/20250122/ee97f7a3f81f8acd4a183e15a989e7f4.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:cc0967c4f4,cupshe,Tie-Dye Wash Textured Scoop Neck Top & High Waist Bikini Set,,[],[],,,"[""HOT""]",In Stock,https://www.cupshe.com/products/tie-dye-wash-textured-scoop-neck-top-high-waist-bikini-set,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2023_08_08/10_52_481/37dd09f3-54dd-4329-aafd-5ae4cd88cbd6/CAA12C3E192SR/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:b745b1ad2c,cupshe,Classic Leopard Print Cross Back Midkini & High Waist Set,,[],[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/classic-leopard-print-cross-back-midkini-high-waist-set-41836,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2024_01_05/10_55_410/3833e867-ec8b-4eb7-97b6-650cabe8f338/120000200997/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:86da32bc25,cupshe,Escaping Wine Tummy Control One-Piece,,"[""CAA12E4C008EE"", ""CAA12E5D024MD""]",[],,,[],In Stock,https://www.cupshe.com/products/escaping-wine-tummy-control-one-piece-CAA12E4C008EE,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2024_04_22/15_31_531/f8d31d92-7b77-4812-aa47-59a2d796570b/CAA12E4C008EE/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:2d1ad861d9,cupshe,Yellow Ditsy Wrapped Cutout One-Piece,,"[""DAA12E4E019GD"", ""CAA12E4K030BV"", ""DAA12E2M002AA""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/yellow-ditsy-wrapped-cutout-one-piece-DAA12E4E019GD,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2024_05_17/16_35_533/a4976211-dc30-4324-b289-8b096f697684/DAA12E4E019GD/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:3df1c5c755,cupshe,Yellow Wrap Front & Floral Print Tie Side Bikini Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/yellow-wrap-front-floral-print-tie-side-bikini-set,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2023_04_18/14_49_300/a3ceebe9-117a-4eea-af15-7cbefe28b12e/ADI5008B/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:dea78b34e9,cupshe,Blue Blooms Ruched Tankini Top & Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/blue-blooms-ruched-tankini-top-bottoms-set-CAA12D4M079UM,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2024_12_25/18_05_140/11b47703-6948-4b7f-a570-7df94cd68020/CAA12D4M079UM/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:3cb2db7c99,cupshe,Paisley V Neck Tummy Control One Piece Swimsuit,,"[""DAA12E2G002UK"", ""CAA12E4J021DM""]",[],,,"[""HOT""]",In Stock,https://www.cupshe.com/products/paisley-v-neck-tummy-control-one-piece-swimsuit,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:d668ca2764,cupshe,Vibing Seersucker Bikini Top & High-Waisted Bottoms Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/vibing-seersucker-bikini-top-high-rise-bottoms-set-120000203405,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:bf3a1e2195,cupshe,Brown Twist Bikini Top & Ditsy High-Waisted Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/brown-twist-bikini-top-ditsy-high-rise-bottoms-set-CAA12C4E023JC,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:d7eea5517a,cupshe,Blooming Mosaic Floral Bikini set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/blooming-mosaic-floral-bikini-set-120000204503,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:dfa4c1e1ca,cupshe,Super Bloom Ruffled Bikini Top & Slim Sculpt Bottoms Set,,[],[],,,"[""Slim Sculpt""]",In Stock,https://www.cupshe.com/products/super-bloom-ruffled-bikini-top-slim-sculpt-bottoms-set-120000202833,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:49b0ee4acc,cupshe,Red Plunging Bikini Top & Mid-Rise Bottoms Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/red-plunging-bikini-top-reversible-mid-rise-bottoms-set-120000204158,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:689bed6e34,cupshe,Peach Nectar Pink Bikini Set,,"[""CAA12C5E180DC"", ""CAA12C5E180NH""]",[],,,[],In Stock,https://www.cupshe.com/products/peach-nectar-pink-bikini-set-CAA12C5E180DC,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:49cfae3b64,cupshe,Striped Square Neck Tankini Top & High-Waisted Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/striped-square-neck-tankini-top-high-rise-bottoms-set-CAA12D4L065CA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:c539e03da7,cupshe,In Your Lane Striped Bikini Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/in-your-lane-striped-bikini-set-CAA12C4H052AC,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:79df631f7b,cupshe,Sheer Muse Tummy Control One-Piece Swimsuit,,"[""CAA12E5E091AA"", ""CAA12E5D026JJ""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/sheer-muse-tummy-control-one-piece-swimsuit-CAA12E5E091AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:bbb95afe92,cupshe,Roaming River V-Neck Halter Top Slim & Sculpt One Piece,,[],[],,,"[""Slim Sculpt""]",In Stock,https://www.cupshe.com/products/roaming-river-v-neck-halter-top-slim-sculpt-one-piece-CAA12E3L013AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:e9e000eeb1,cupshe,Black Ginger Ribbed & Ruched One-Piece,,"[""CAA12E3M067AA"", ""CAA12E4B116UU""]",[],,,[],In Stock,https://www.cupshe.com/products/black-ginger-ribbed-ruched-one-piece-CAA12E3M067AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:471b4b57b3,cupshe,Beach Break Slim & Sculpt One-Piece Swimsuit,,"[""CAA12E5E042AA"", ""CAA12E5G006HH""]",[],,,"[""Slim Sculpt""]",In Stock,https://www.cupshe.com/products/beach-break-slim-sculpt-one-piece-swimsuit-CAA12E5E042AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:ea8a6c8fca,cupshe,Black Keyhole Bikini Top & High-Waisted Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/black-keyhole-bikini-top-high-rise-bottoms-set-CAA12C4D059AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:7bd1575184,cupshe,Black Crossback Bikini Top & High-Cut Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/black-crossback-bikini-top-high-cut-bottoms-set-CAA12C4L096AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:abc7d46840,cupshe,Black Ruched Tummy Control One-Piece,,"[""CAA12E4K032AA"", ""CAA12E4K031UU""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/black-ruched-tummy-control-one-piece-CAA12E4K032AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:f4bbadee66,cupshe,Deep Plunge Back-Tie One-Piece,,"[""CAA12E4M044AA"", ""CAA12E5C097EE"", ""CAA12E5F070UC""]",[],,,[],In Stock,https://www.cupshe.com/products/deep-plunge-back-tie-one-piece-CAA12E4M044AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:8c4f9711b6,cupshe,x JoJo Sunstone Colorblock Cutout One-Piece Swimsuit,,[],[],,,[],In Stock,https://www.cupshe.com/products/x-jojo-sunstone-colorblock-cutout-one-piece-swimsuit-CAA12E4F011SU,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:9196d4e866,cupshe,x JoJo Coastal Rib Knotted Cutout Piping One-Piece Swimsuit,,"[""CAA12E4F007CA"", ""CAA12E5G015SS""]",[],,,[],In Stock,https://www.cupshe.com/products/x-jojo-coastal-rib-knotted-cutout-piping-one-piece-swimsuit-CAA12E4F007CA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:8e68fdb478,cupshe,Escaping Stripe Bikini Bralette & Cheeky Bottoms Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/x-jojo-escaping-stripe-bikini-bralette-cheeky-bottoms-set-120000202212,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:e5195d01d5,cupshe,Per Sempre One-Piece Swimsuit,,"[""CAA12E4C132HG"", ""CAA12E5F006KC""]",[],,,[],In Stock,https://www.cupshe.com/products/per-sempre-one-piece-swimsuit-CAA12E4C132HG,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:d53d7fd63e,cupshe,x JJD When in Rome Abstract Bikini Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/x-jjd-when-in-rome-abstract-bikini-set-120000204482,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:6055e75674,cupshe,x JJD Island Fresco Paisley One-Piece Swimsuit,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/x-jjd-riviera-retreat-paisley-one-piece-swimsuit-CAA12E5A009DD,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:55314aaeec,cupshe,x JoJo Coastal Rib Piping Bandeau & High-Waisted Bottoms Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/x-jojo-coastal-rib-piping-bandeau-high-rise-bottoms-set-120000202874,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:23ce82062f,cupshe,Tropical Print Whip Stitch Bikini Top & High-Rise Bottoms Set,,"[""120000203455"", ""120000205287"", ""CAA12C5C016JJ""]",[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/tropical-print-whip-stitch-bikini-top-high-rise-bottoms-set-120000203455,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:6f5e9898fe,cupshe,x Kelsey Anderson Summer Reel One-Piece Swimsuit,,"[""CAA12E5E011AA"", ""CAA12E5G013JJ"", ""CAA12E5G014TG""]",[],,,[],In Stock,https://www.cupshe.com/products/x-kelsey-anderson-summer-reel-one-piece-swimsuit-CAA12E5E011AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:13724916b9,cupshe,Cherry Side Ruched Back Cutout One-Piece,,[],[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/cherry-side-ruched-back-cutout-one-piece--CAA12E4M057EE,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:38957567e9,cupshe,Multicolored Leopard Print O-Ring One Piece Swimsuit,,[],[],,,"[""HOT""]",In Stock,https://www.cupshe.com/products/multicolored-leopard-print-o-ring-one-piece-swimsuit,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:540294a960,cupshe,Earthly Aruba Flower Tie Front Top & Mid Rise Shirred Bikini Set,,"[""120000200485"", ""120000205494""]",[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/earthly-aruba-flower-tie-front-top-mid-rise-shirred-bikini-set,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:ea4252932b,cupshe,Emerald Tease Green Monokini Swimsuit,,"[""CAA12E4M081RR"", ""CAA12E4M081WW""]",[],,,[],In Stock,https://www.cupshe.com/products/emerald-tease-green-monokini-swimsuit-CAA12E4M081RR,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:8a6e160bf7,cupshe,Sporty Racerback Bikini Bralette & Standard Bottoms Set,,"[""120000202226"", ""120000201622""]",[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/sporty-racerback-bikini-bralette-standard-bottoms-set-120000202226,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:84527757f4,cupshe,Feel the Rush Black One-Piece Swimsuit,,[],[],,,[],In Stock,https://www.cupshe.com/products/feel-the-rush-black-one-piece-swimsuit-CAA12E5H026AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:dacb621bde,cupshe,Black Tummy Control Tankini & Floral Bottoms Set,,[],[],,,[],In Stock,https://www.cupshe.com/products/black-tummy-control-tankini-floral-bottoms-set-CAA12D4G079AA,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:5aeae7463f,cupshe,Night Swan Long Torso One-Piece Swimsuit,,[],[],,,"[""Long Torso""]",In Stock,https://www.cupshe.com/products/night-swan-long-torso-one-piece-swimsuit-CAA12E5G005AC,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:a19b864f68,cupshe,Good Natured Floral Bikini Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/good-natured-floral-bikini-set-120000205618,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/product/20250804/aea5f9b07fe524b06d886331d68cfe9f.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:2d4818b348,cupshe,Coral Blossom Floral Bikini Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/coral-blossom-floral-bikini-set-120000205331,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/product/20250623/33367740cc2dda28789ef13132430a9a.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:a35cb6a3d0,cupshe,Floral Plunging Flutter Strap Tummy Control One-Piece,,"[""CAA12E4K024SK"", ""CAA12E4F069DM"", ""CAA12E5A052CT""]",[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/floral-plunging-flutter-strap-tummy-control-one-piece-CAA12E4K024SK,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/product/20241008/5e1b940ea2cf174802a19ab02a16332c.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:6c147d3552,cupshe,Sicilian Sunset Floral Bikini Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/sicilian-sunset-floral-bikini-set-120000205333,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2025_06_25/15_10_170/5561680b-f09b-4355-bf1a-0d5c6118d6fc/120000205333/%E4%BA%A7%E5%93%81_1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:c2eb41e210,cupshe,Sizzling Hot Red Tankini Set,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/sizzling-hot-red-tankini-set-120000205584,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/product/20250806/b1a05dde488b7c2d1a0819ad09f1cb01.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:7e65a3c74f,cupshe,Red V-Neck Top & Classic Hipster Bikini Swimsuit,,[],[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/emerge-v-neck-top-classic-hipster-bikini-set,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2023_05_16/15_29_150/7bb52059-5052-4952-97fd-454bb6833c41/120000200609/1.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:32b9efc610,cupshe,Cherry Bikini Top & Plunging Ruched Swim Set,,"[""CAA12E4D054EE"", ""CAA12E4G040QQ"", ""CAA12E4G041AA"", ""CAA12L4M001UU""]",[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/cherry-bikini-top-plunging-ruched-swim-set-CAA12E4D054EE,https://media.cupshe.com/cdn-review.cupshe.com/cmc-admin/2024_11_13/18_43_394/089252c6-af26-4f2d-a233-cdf4b773c50d/CAA12E4D054EE/5.jpg?speedsize=mxw_540,cupshe_products.csv
cupshe:51ba360ba8,cupshe,Navy Tummy Control Micro Cutout One-Piece,,[],[],,,"[""Tummy Control""]",In Stock,https://www.cupshe.com/products/navy-tummy-control-micro-cutout-one-piece-CAA12E4M023UU,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:895e0de2a3,cupshe,Bronze Babe Black Bikini Set,,[],[],,,"[""Underwire""]",In Stock,https://www.cupshe.com/products/bronze-babe-black-bikini-set-120000205346,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
cupshe:6f031abe6f,cupshe,Morning Mist Navy Bikini Set,,"[""120000204532"", ""120000204964""]",[],,,"[""Mix & Match Sizing""]",In Stock,https://www.cupshe.com/products/morning-mist-navy-bikini-set-120000204532,"https://www.cupshe.comdata:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",cupshe_products.csv
